2M264100HH,3.3.2.135,HPE_3PAR 8200,2.0,9259008.0,1754112.0,3.3.2.135,3.3.2.140 (P01),3.3.2.135,3.3.2.135,1,FXN,K2Q35-63001,PFLKQA2LM3906C,False,True,16384,16384,100
2M264502YY,3.3.1.410 (MU2),HPE_3PAR 8200,2.0,148766720.0,42122240.0,3.3.1.410 (MU2),3.3.1.568 (P96),3.3.1.410 (MU2),3.3.1.552 (P90),1,FXN,K2Q35-63001,PFLKQA3LM480R1,True,True,16384,16384,100
2M270703K5,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,30482432.0,7187456.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),1,FXN,K2Q35-63001,PFLKQA3LM540DM,False,True,16384,16384,100
2M2710021S,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,73138176.0,19189760.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),1,FXN,K2Q35-63001,PFLKQA3LM490YP,False,True,16384,16384,100
2M2730028T,3.3.1.648 (MU5),HPE_3PAR 8400,2.0,76845056.0,21255168.0,3.3.1.648 (MU5),3.3.1.669 (P132),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,H6Y95-63001,PFLKQA4LM7004G,False,True,16384,16384,100
2M29170228,3.3.1.648 (MU5),HPE_3PAR 8440,4.0,1274851328.0,495323136.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,H6Y97-63001,PFLKQB4LMBP0RS,True,True,65536,32768,100
2M291901TJ,3.3.1.648 (MU5),HPE_3PAR 8450,4.0,395366400.0,126258176.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,H6Z17-63001,PFLKQB4LMC300I,True,True,65536,32768,100
2M2944082X,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,263651328.0,79821824.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),1,FXN,K2Q35-63001,PFLKQA2LM340OX,False,True,16384,16384,100
2MK7080184,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,52824064.0,17541120.0,3.3.1.648 (MU5),3.3.1.695 (P150),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PDSETB4LM4007Z,True,True,16384,16384,100
2MK8360052,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,72294400.0,11337728.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),1,FXN,K2Q35-63001,PFLKQB3LMAS019,True,True,16384,16384,100
2MT906A65M,3.3.2.159 (MU1),HPE_3PAR 8440,4.0,292864000.0,204480512.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),2,FXN,H6Y97-63001,PFLKQB3LMB400C,False,True,65536,32768,100
2MT911A6J7,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,8945664.0,2477056.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PFLKQB3LMBI06O,True,True,16384,16384,100
2MT919A7ST,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,8945664.0,2477056.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB3LMBK09B,False,True,16384,16384,100
2MT923A85G,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,8945664.0,2477056.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB3LMBI0SC,False,True,16384,16384,100
2MV927007F,3.3.1.648 (MU5),HPE_3PAR 8450,2.0,20938752.0,10429440.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,H6Z17-63001,PFLKQA8LM9102O,True,True,65536,32768,100
4C11065634,3.3.1.648 (MU5),HPE_3PAR 8450,2.0,87883776.0,39934976.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,H6Z17-63001,PFLKQD1LMFG0CT,False,True,65536,32768,100
4C11160828,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,10469376.0,1504256.0,3.3.1.648 (MU5),3.3.1.709 (P155),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQC1LMEE0DB,True,True,16384,16384,100
4C16389610,3.3.1.460 (MU3),HPE_3PAR 8440,2.0,106366976.0,35124224.0,3.3.1.460 (MU3),3.3.1.460 (MU3),3.3.1.460 (MU3),3.3.1.460 (MU3),0,FXN,H6Y97-63001,PFLKQA2LM320IK,True,True,65536,32768,100
4C17060418,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,54853632.0,8016896.0,3.3.1.648 (MU5),3.3.1.723 (P170),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQA3LM540YM,False,True,16384,16384,100
4C17512517,3.3.2.159 (MU1),HPE_3PAR 8450,4.0,146432000.0,15962112.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),3,FXN,H6Z17-63001,PFLKQB1LM970EU,False,True,65536,32768,100
4C18145713,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,33996800.0,14760960.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),1,FXN,K2Q35-63001,PFLKQA3LM5200W,False,True,16384,16384,100
4C18262784,3.3.1.410 (MU2),HPE_3PAR 8200,2.0,21958656.0,5825536.0,3.3.1.410 (MU2),3.3.1.454 (P38),3.3.1.410 (MU2),3.3.1.410 (MU2),1,FXN,K2Q35-63001,PFLKQB1LMAD014,False,True,16384,16384,100
4C18430254,3.3.1.410 (MU2),HPE_3PAR 8440,4.0,201715712.0,28141568.0,3.3.1.410 (MU2),3.3.1.653 (P127),3.3.1.410 (MU2),3.3.1.552 (P90),0,FXN,H6Y97-63001,PFLKQB3LMBA0EZ,True,True,65536,32768,100
4C19473476,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,75468800.0,3124224.0,3.3.1.648 (MU5),3.3.1.669 (P132),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB3LMB30DY,True,True,16384,16384,100
4UW0003450,9.5.15.9,HPE Alletra 9060,4.0,29278208.0,24100864.0,9.5.15.9,9.5.15.9,4.5.0.35,9.5.15.9,3,FXN,R0P00-63001,PWRCEC4LME7020,False,True,210624,51200,100
5UF212HZLD,4.5.3.12,HPE_3PAR A650,2.0,410124288.0,300596224.0,4.5.3.12,4.5.3.12,4.5.0.35,4.5.3.12,0,FXN,N9Z57-63003,PWRCKB5LMFT06I,False,True,206528,55296,100
6CU6017513,3.2.2.612 (MU4),HP_3PAR 8200,2.0,164659200.0,20304896.0,3.2.2.612 (MU4),3.2.2.642 (P59),3.2.2.612 (MU4),3.2.2.612 (MU4),1,FXN,K2Q35-63001,PDSETB3LM9Q1L2,False,True,16384,16384,100
6CU801WCNT,3.3.1.410 (MU2),HPE_3PAR 8200,2.0,95827968.0,43888640.0,3.3.1.410 (MU2),3.3.1.625 (P113),3.3.1.410 (MU2),3.3.1.552 (P90),1,FXN,K2Q35-63001,PFLKQB1LMA809M,False,True,16384,16384,100
7CE826P2MU,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,646643712.0,459941888.0,3.3.1.648 (MU5),3.3.1.709 (P155),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB3LMAW0JM,False,True,16384,16384,100
7CE846P2G1,3.3.2.159 (MU1),HPE_3PAR 8440,2.0,31437824.0,5132288.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),1,FXN,H6Y97-63001,PFLKQB3LMBI06L,True,True,65536,32768,100
7CE947P0YZ,3.3.1.410 (MU2),HPE_3PAR 8200,2.0,18298880.0,10256384.0,3.3.1.410 (MU2),3.3.1.653 (P127),3.3.1.410 (MU2),3.3.1.552 (P90),0,FXN,K2Q35-63001,PFLKQB5LMCZ086,True,True,16384,16384,100
CZ20030LGS,3.3.2.159 (MU1),HPE_3PAR 8400,4.0,205004800.0,60995584.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),1,FXN,H6Y95-63001,PFLKQB4LMC616Z,False,True,16384,16384,100
CZ20090963,3.3.2.159 (MU1),HPE_3PAR 9450,2.0,146432000.0,30925824.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),1,FXN,Q0E92-63003,EWFXPA1PUBE9L3,False,True,98304,131072,100
CZ20100BGG,4.5.15.9,HPE_3PAR A650,4.0,43917312.0,34781184.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,3,FXN,N9Z57-63003,PWRCKB1LMCI07D,False,True,210624,51200,100
CZ20110396,3.3.1.648 (MU5),HPE_3PAR 20850_R2,4.0,2525659136.0,1866684416.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),3,FXN,Q0E92-63003,EWGQAA1PUD3GVY,False,True,196608,262144,100
CZ202007TJ,4.5.11.14,HPE_3PAR A630,2.0,36597760.0,22649856.0,4.5.11.14,4.5.11.14,4.5.0.35,4.5.11.14,1,FXN,N9Z55-63004,PWDRQB5LMFF06Z,False,True,105152,25600,100
CZ20210LMQ,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,21958656.0,2755584.0,3.3.1.648 (MU5),3.3.1.669 (P132),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PFLKQB5LMDI0BN,True,True,16384,16384,100
CZ20300733,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,106827776.0,92112896.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB5LMDI0XL,False,True,16384,16384,100
CZ203305C6,4.4.1.7,HPE_3PAR A650,4.0,131788800.0,42829824.0,4.4.1.7,4.4.1.7,4.4.0.47,4.4.0.59,1,FXN,N9Z57-63003,PWRCKB4LMD40HD,False,True,210624,51200,100
CZ2045051T,4.4.1.7,HPE_3PAR A650,2.0,175767552.0,62483456.0,4.4.1.7,4.4.1.7,4.4.0.47,4.4.0.59,1,FXN,N9Z57-63003,PWRCKB5LME4057,True,True,210624,51200,100
CZ20510HX2,3.3.1.648 (MU5),HPE_3PAR 9450,4.0,703070208.0,292088832.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),3,FXN,Q0E92-63003,EWDMHB1PUE9Y55,False,True,98304,131072,100
CZ21090D77,4.5.15.9,HPE_3PAR A630,2.0,32937984.0,3034112.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,1,FXN,N9Z55-63004,PWDRQB5LMES01A,False,True,105152,25600,100
CZ212402Q0,4.4.0.59,HPE_3PAR A630,2.0,43929600.0,20618240.0,4.4.0.59,4.4.0.59,4.4.0.47,4.4.0.59,1,FXN,N9Z55-63004,PWDRQB5LMES01D,True,True,105152,25600,100
CZ212906VH,4.5.21.3,HPE_3PAR C630,2.0,69541888.0,51418112.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,1,FXN,N9Z55-63004,PWDRQB5LMFA020,False,True,105152,25600,100
CZ21290LWJ,4.5.7.8,HPE_3PAR A630,2.0,36608000.0,20534272.0,4.5.7.8,4.5.7.8,4.5.0.35,4.5.7.8,0,FXN,N9Z55-63004,PWDRQB5LMFA015,True,True,105152,25600,100
CZ213502P3,4.5.15.9,HPE_3PAR A670,4.0,820248576.0,663185408.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,3,FXN,N9Z59-63003,PWRCKB5LME406N,False,True,414400,109568,100
CZ21400G6G,3.3.2.159 (MU1),HPE_3PAR 20840_R2,4.0,1320230912.0,1178300416.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),3,FXN,Q0E92-63003,EWGQAB1PUFJFKF,False,True,196608,262144,100
CZ214704FY,4.5.15.9,HPE_3PAR C650,4.0,117129216.0,40982528.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,1,FXN,N9Z57-63003,PWRCKB5LMFL02M,False,True,210624,51200,100
CZ214801LV,4.5.7.8,HPE_3PAR A630,2.0,87859200.0,52975616.0,4.5.7.8,4.5.7.8,4.5.0.35,4.5.7.8,1,FXN,N9Z55-63004,PWDRQB5LMFM0BF,True,True,105152,25600,100
CZ21490KXC,4.5.15.9,HPE_3PAR A650,4.0,131788800.0,37994496.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,3,FXN,N9Z57-63003,PWRCKB5LMFQ07L,False,True,210624,51200,100
CZ2150052Z,4.5.21.3,HPE_3PAR A630,2.0,131825664.0,23307264.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,0,FXN,N9Z55-63004,PWDRQB5LMFF02H,True,True,105152,25600,100
CZ215202PV,4.5.15.9,HPE_3PAR A650,4.0,263577600.0,192720896.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,2,FXN,N9Z57-63003,PWRCKB5LMFQ031,False,True,210624,51200,100
CZ221408NN,4.5.15.9,HPE_3PAR A630,2.0,175767552.0,146504704.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,1,FXN,N9Z55-63004,PWDRQB5LMG8096,True,True,105152,25600,100
CZ22150C3J,9.5.21.3,HPE Alletra 9060,2.0,380829696.0,211502080.0,9.5.21.3,9.5.21.3,4.5.0.35,9.5.15.9,0,FXN,R0P00-63001,PWRCED3LMFU03F,True,True,210624,51200,100
CZ22240H28,4.5.15.9,HPE_3PAR A630,2.0,249004032.0,132277248.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,1,FXN,N9Z55-63004,PWDRQB5LMGL03Y,False,True,105152,25600,100
CZ222600D9,4.5.15.9,HPE_3PAR C650,4.0,979304448.0,478206976.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,2,FXN,N9Z57-63003,PWRCKB5LMGM0CK,False,True,210624,51200,100
CZ223103SB,9.5.15.9,HPE Alletra 9060,2.0,172191744.0,35589120.0,9.5.15.9,9.5.15.9,4.5.0.35,9.5.15.9,0,FXN,R0P00-63001,PWRCED4LMGR08C,True,True,210624,51200,100
CZ22340GSF,9.5.15.9,HPE Alletra 9060,4.0,234356736.0,93538304.0,9.5.15.9,9.5.15.9,4.5.0.35,9.5.15.9,3,FXN,R0P00-63001,PWRCED4LMGR00F,False,True,210624,51200,100
CZ22360J56,4.5.11.14,HPE_3PAR A630,2.0,58572800.0,35720192.0,4.5.11.14,4.5.11.14,4.5.0.35,4.5.11.14,1,FXN,N9Z55-63004,PWDRQB5LMGU02P,False,True,105152,25600,100
CZ224509FS,4.5.15.9,HPE_3PAR C630,2.0,205062144.0,36076544.0,4.5.15.9,4.5.15.9,4.5.0.35,4.5.15.9,1,FXN,N9Z55-63004,PWDRQB5LMGZ0HI,True,True,105152,25600,100
CZ23120CG6,9.5.8.2,HPE Alletra 9060,4.0,205062144.0,105940992.0,9.5.8.2,9.5.7.8,4.5.0.35,9.5.7.8,2,FXN,R0P00-63001,PWRCED5LMHA0G0,False,True,210624,51200,100
CZ231807D7,4.5.11.14,HPE_3PAR C630,2.0,76890112.0,18392064.0,4.5.11.14,4.5.11.14,4.5.0.35,4.5.11.14,0,FXN,N9Z55-63004,PWDRQC5LMH903F,True,True,105152,25600,100
CZ23250CD6,4.5.12.1,HPE_3PAR A650,2.0,205062144.0,154778624.0,4.5.12.1,4.5.11.14,4.5.0.35,4.5.11.14,0,FXN,N9Z57-63003,PWRCKB5LMGK02Z,True,True,206528,55296,100
CZ26210376,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,36597760.0,2538496.0,3.3.1.648 (MU5),3.3.1.709 (P155),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQA1LM210N7,False,True,16384,16384,100
CZ2624035D,3.3.2.159 (MU1),HPE_3PAR 8400,4.0,442471424.0,185330688.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),0,FXN,H6Y95-63001,PFLKQA2LM340BX,False,True,16384,16384,100
CZ272403XL,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,234356736.0,65192960.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),1,FXN,K2Q35-63001,PFLKQA4LM580DS,False,True,16384,16384,100
CZ2811028C,3.3.2.159 (MU1),HPE_3PAR 8400,4.0,175718400.0,45099008.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),0,FXN,H6Y95-63001,PFLKQC1LMET08A,False,True,16384,16384,100
CZ28170G4X,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,42065920.0,22831104.0,3.3.1.648 (MU5),3.3.1.723 (P170),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB4LMC0035,False,True,16384,16384,100
CZ293200C0,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,29286400.0,8562688.0,3.3.1.648 (MU5),3.3.1.709 (P155),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PFLKQB4LMC00RD,False,True,16384,16384,100
CZ29420H94,4.5.21.3,HPE_3PAR A630,2.0,263577600.0,118426624.0,4.5.21.3,4.5.21.3,4.5.0.35,4.5.15.9,1,FXN,N9Z55-63004,PWDRQB5LMF604R,False,True,105152,25600,100
CZ3542JC5K,3.3.1.648 (MU5),HPE_3PAR 8400,4.0,1093517312.0,692542464.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),2,FXN,H6Y95-63001,PDSETB1LM9D01E,False,True,16384,16384,100
CZ3553TKLV,3.3.1.648 (MU5),HPE_3PAR 8400,2.0,102502400.0,51650560.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,H6Y95-63001,PDSETB1LM9L0KC,True,True,16384,16384,100
CZ36050CX1,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,24375296.0,4549632.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),0,FXN,K2Q35-63001,PDSETB3LM9U0T9,True,True,16384,16384,100
CZ3615648F,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,29278208.0,8322048.0,3.3.1.648 (MU5),3.3.1.709 (P155),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PDSETB3LM9Z0AU,True,True,16384,16384,100
CZ3623B1L3,3.2.2.390 (MU2),HP_3PAR 8200,2.0,38707200.0,9298944.0,3.2.2.390 (MU2),3.2.2.412 (P19),3.2.2.390 (MU2),3.2.2.390 (MU2),0,FXN,K2Q35-63001,PFLKQA1LM2005A,True,True,16384,16384,100
CZ3624BFSV,3.3.1.648 (MU5),HPE_3PAR 8400,4.0,527818752.0,146516992.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),3,FXN,H6Y95-63001,PDSETB3LM9M0NO,False,True,16384,16384,100
CZ3637P4RL,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,31309824.0,17738752.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQA2LM3401Z,True,True,16384,16384,100
CZ3640SL3K,3.3.2.159 (MU1),HPE_3PAR 8440,4.0,175554560.0,22074368.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),2,FXN,H6Y97-63001,PFLKQA2LM370QE,False,True,65536,32768,100
CZ3644YTM9,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,72220672.0,18748416.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),1,FXN,K2Q35-63001,PFLKQA2LM4300F,False,True,16384,16384,100
CZ36483AP9,3.3.1.460 (MU3),HPE_3PAR 8450,3.0,175718400.0,115275776.0,3.3.1.460 (MU3),3.3.1.654 (P128),3.3.1.460 (MU3),3.3.1.522 (P58),2,FXN,H6Z17-63001,PFLKQA3LM480ZJ,False,True,65536,32768,100
CZ37034033,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,43917312.0,9735168.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PDSETB3LM9M0NS,True,True,16384,16384,100
CZ3703BC3W,3.3.1.648 (MU5),HPE_3PAR 8440,4.0,285261824.0,18883584.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,H6Y97-63001,PFLKQB4LMBM0PJ,False,True,65536,32768,100
CZ3703BPML,3.2.2.709 (MU6),HP_3PAR 8200,2.0,210499584.0,50109440.0,3.2.2.709 (MU6),3.2.2.809 (P165),3.2.2.709 (MU6),3.2.2.771 (P135),0,FXN,K2Q35-63001,PFLKQA2LM400F0,True,True,16384,16384,100
CZ3723514B,3.3.1.648 (MU5),HPE_3PAR 8440,4.0,606429184.0,177136640.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),3,FXN,H6Y97-63001,PDSETB3LM150GP,False,True,65536,32768,100
CZ3728C8YN,3.3.1.648 (MU5),HPE_3PAR 8440,4.0,58572800.0,29702144.0,3.3.1.648 (MU5),3.3.1.723 (P170),3.3.1.648 (MU5),3.3.1.648 (MU5),3,FXN,H6Y97-63001,PFLKQA4LM740SO,False,True,65536,32768,100
CZ3734M0D9,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,275191808.0,16429056.0,3.3.1.648 (MU5),3.3.1.669 (P132),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQA8LM77068,False,True,16384,16384,100
CZ3735NKWC,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,60350464.0,20182016.0,3.3.1.648 (MU5),3.3.1.723 (P170),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PFLKQA8LM7702G,False,True,16384,16384,100
CZ3740W5MX,3.3.1.648 (MU5),HPE_3PAR 8400,2.0,164659200.0,144356352.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,H6Y95-63001,PFLKQB1LM9709I,False,True,16384,16384,100
CZ3740WALR,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,41164800.0,9961472.0,3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),3.3.2.159 (MU1),1,FXN,K2Q35-63001,PFLKQA8LM861NF,False,True,16384,16384,100
CZ37414314,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,146432000.0,25488384.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PFLKQB3LMB5043,True,True,16384,16384,100
CZ3741XPMR,3.3.1.648 (MU5),HPE_3PAR 8440,4.0,175718400.0,48195584.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,H6Y97-63001,PFLKQB3LMBI0LU,False,True,65536,32768,100
CZ37494380,3.3.2.159 (MU1),HPE_3PAR 8200,2.0,206102528.0,126980096.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),0,FXN,K2Q35-63001,PDSETB3LM9V0QN,True,True,16384,16384,100
CZ374981CM,3.3.1.648 (MU5),HPE_3PAR 8440,2.0,479574016.0,369929216.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,H6Y97-63001,PFLKQB3LMBC0M3,True,True,65536,32768,100
CZ3802E1W7,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,9117696.0,6302720.0,3.3.1.648 (MU5),3.3.1.669 (P132),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB1LMA5065,False,True,16384,16384,100
CZ3803EKEK,3.3.2.159 (MU1),HPE_3PAR 9450,4.0,380829696.0,70416384.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),2,FXN,Q0E92-63003,EWDMHA2PUA71B0,False,True,98304,131072,100
CZ3810PR2Y,3.3.1.648 (MU5),HPE_3PAR 8440,2.0,131788800.0,37876736.0,3.3.1.648 (MU5),3.3.1.723 (P170),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,H6Y97-63001,PFLKQA2LM3013U,False,True,65536,32768,100
CZ3812V0YB,3.3.1.648 (MU5),HPE_3PAR 8440,4.0,1084866560.0,757754880.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),3,FXN,H6Y97-63001,PFLKQB1LMA80BG,False,True,65536,32768,100
CZ3816Y92M,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,57925632.0,19844096.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PFLKQA2LM440B6,True,True,16384,16384,100
CZ38191PA6,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,61747200.0,18357248.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB1LMAB0F4,False,True,16384,16384,100
CZ38212S5W,3.3.1.648 (MU5),HPE_3PAR 9450,2.0,43929600.0,775168.0,3.3.1.648 (MU5),3.3.1.695 (P150),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,Q0E92-63003,EWDMHA2PUAJJ07,True,True,98304,131072,100
CZ38234PR5,3.3.2.159 (MU1),HPE_3PAR 8400,4.0,175767552.0,36556800.0,3.3.2.159 (MU1),3.3.2.168 (P10),3.3.2.159 (MU1),3.3.2.168 (P10),1,FXN,H6Y95-63001,PFLKQB1LMAB12W,False,True,16384,16384,100
CZ3833B01S,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,54853632.0,30080000.0,3.3.1.648 (MU5),3.3.1.671 (P136),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PFLKQA3LM49023,True,True,16384,16384,100
CZ3842GNMJ,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,83247104.0,10600448.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),1,FXN,K2Q35-63001,PFLKQB1LMA509W,False,True,16384,16384,100
CZ3920T3SQ,3.3.1.648 (MU5),HPE_3PAR 8200,2.0,58572800.0,24574976.0,3.3.1.648 (MU5),3.3.1.725 (P173),3.3.1.648 (MU5),3.3.1.648 (MU5),0,FXN,K2Q35-63001,PFLKQB3LMAW0FX,True,True,16384,16384,100
